gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeDeviation,RevenueAtRisk,IsNewCustomer,IsLoyalCustomer,TenureGroup,ServiceCount,HasInternet,ServiceAdoptionRate,LongTermContract,AutoPays,ChargesPerService,TenureValueScore,M2M_HighCharge,NoContractNoAutopay,HighChargeFlag,ZeroTotalCharges,churn_probability,label,action
Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.75,25.75,25.75,0.0,1828.25,1,0,0.0,2,0,0.2222222222222222,0,0,8.583333333333334,25.75,0,1,0,0,0.24193548387096775,0,URGENT_TRIPLE_RISK
Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Electronic check,97.65,6982.5,99.75,-2.0999999999999943,195.3,0,1,4.0,5,1,0.5555555555555556,1,0,16.275000000000002,6835.5,0,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,1,Electronic check,84.35,1938.05,80.75208333333333,3.597916666666663,4048.7999999999997,0,1,2.0,4,1,0.4444444444444444,0,0,16.869999999999997,2024.3999999999999,1,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,178.8,19.866666666666667,-0.01666666666666572,1250.5500000000002,0,0,1.0,1,0,0.1111111111111111,0,0,9.925,178.65,0,1,0,0,0.16666666666666666,0,OUTREACH_MODEL
Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,104.35,3205.6,103.40645161290323,0.9435483870967687,4278.349999999999,0,1,3.0,6,1,0.6666666666666666,0,0,14.907142857142857,3234.85,1,1,1,0,0.4126984126984127,0,OUTREACH_HIGH_CHARGE
Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,108.2,7840.6,108.89722222222223,-0.6972222222222229,0.0,0,1,4.0,7,1,0.7777777777777778,1,0,13.525,7790.400000000001,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,80.1,336.15,84.0375,-3.9375,5446.799999999999,0,0,1.0,3,1,0.3333333333333333,0,0,20.025,320.4,1,1,0,0,0.49019607843137264,0,URGENT_MODEL
Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),106.65,5174.35,105.59897959183674,1.051020408163268,2452.9500000000003,0,1,4.0,7,1,0.7777777777777778,1,1,13.33125,5225.85,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.4,231.45,21.04090909090909,-0.6409090909090907,1244.3999999999999,0,0,1.0,1,0,0.1111111111111111,1,0,10.2,224.39999999999998,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,109.4,7281.6,108.68059701492538,0.7194029850746233,547.0,0,1,4.0,7,1,0.7777777777777778,1,0,13.675,7329.8,0,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,38.0,19.0,1.0,1400.0,1,0,0.0,1,0,0.1111111111111111,0,0,10.0,40.0,0,1,0,0,0.24193548387096775,0,URGENT_TRIPLE_RISK
Female,1,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,2293.6,99.72173913043478,-4.971739130434784,4642.75,0,0,2.0,4,1,0.4444444444444444,0,0,18.95,2179.25,1,1,1,0,0.573170731707317,1,URGENT_MODEL
Female,0,Yes,Yes,23,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),75.3,1702.9,74.0391304347826,1.2608695652173907,3689.7,0,0,2.0,2,1,0.2222222222222222,0,1,25.099999999999998,1731.8999999999999,1,0,0,0,0.4126984126984127,0,URGENT_MODEL
Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,1,Mailed check,75.4,3865.45,74.33557692307691,1.0644230769230916,1508.0,0,1,4.0,5,1,0.5555555555555556,1,0,12.566666666666668,3920.8,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.35,461.7,92.34,-2.990000000000009,5986.45,0,0,1.0,4,1,0.4444444444444444,0,0,17.869999999999997,446.75,1,1,0,0,0.49019607843137264,1,URGENT_MODEL
Male,0,Yes,Yes,53,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,0,Credit card (automatic),65.0,3363.8,63.46792452830189,1.532075471698107,1235.0,0,1,4.0,4,1,0.4444444444444444,0,1,13.0,3445.0,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.0,1534.75,95.921875,4.078125,5600.0,0,0,2.0,5,1,0.5555555555555556,0,0,16.666666666666668,1600.0,1,1,1,0,0.7684156955080629,1,URGENT_MODEL
Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Mailed check,69.75,3894.4,68.32280701754387,1.427192982456134,1046.25,0,1,4.0,5,1,0.5555555555555556,1,0,11.625,3975.75,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,108.65,4903.2,106.59130434782608,2.058695652173924,2824.9,0,1,3.0,7,1,0.7777777777777778,1,0,13.58125,4997.900000000001,0,0,1,0,0.20689655172413793,0,OUTREACH_MODEL
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.8,6510.45,90.42291666666667,-0.6229166666666686,0.0,0,1,4.0,8,1,0.8888888888888888,1,1,9.977777777777778,6465.599999999999,0,0,0,0,0.0,0,RETAIN
Male,0,No,No,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),88.8,5903.15,88.10671641791045,0.6932835820895491,444.0,0,1,4.0,8,1,0.8888888888888888,1,1,9.866666666666667,5949.599999999999,0,0,0,0,0.04032258064516129,0,RETAIN
Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,75.05,202.9,67.63333333333334,7.416666666666657,5178.45,1,0,0.0,2,1,0.2222222222222222,0,0,25.016666666666666,225.14999999999998,1,1,0,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,1,Bank transfer (automatic),97.0,3021.3,100.71000000000001,-3.710000000000008,4074.0,0,1,3.0,4,1,0.4444444444444444,1,1,19.4,2910.0,0,0,1,0,0.10077519379844961,0,RETAIN
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65,69.65,0.0,4945.150000000001,1,0,0.0,1,1,0.1111111111111111,0,0,34.825,69.65,0,1,0,0,0.8181818181818182,1,URGENT_TRIPLE_RISK
Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,0,Credit card (automatic),95.9,2234.95,101.58863636363635,-5.688636363636348,4795.0,0,0,2.0,5,1,0.5555555555555556,0,1,15.983333333333334,2109.8,1,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Female,1,Yes,No,24,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),40.65,933.3,38.887499999999996,1.7625000000000028,1951.1999999999998,0,1,2.0,2,1,0.2222222222222222,0,1,13.549999999999999,975.5999999999999,0,0,0,0,0.24193548387096775,1,OUTREACH_MODEL
Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),25.45,958.45,24.575641025641026,0.874358974358973,839.85,0,1,3.0,2,0,0.2222222222222222,1,1,8.483333333333333,992.55,0,0,0,0,0.04032258064516129,0,RETAIN
Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),93.9,4200.25,93.33888888888889,0.5611111111111171,2535.3,0,1,3.0,4,1,0.4444444444444444,0,1,18.78,4225.5,1,0,1,0,0.4126984126984127,0,URGENT_MODEL
Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.7,168.9,21.1125,-1.4125000000000014,1260.8,0,0,1.0,1,0,0.1111111111111111,0,1,9.85,157.6,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),29.95,29.95,29.95,0.0,2126.45,1,0,0.0,1,1,0.1111111111111111,0,1,14.975,29.95,0,0,0,0,0.49019607843137264,1,OUTREACH_NEW_CUSTOMER
Female,0,No,No,23,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Credit card (automatic),49.7,1081.25,47.01086956521739,2.689130434782612,2435.3,0,0,2.0,2,1,0.2222222222222222,0,1,16.566666666666666,1143.1000000000001,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.45,8100.55,112.50763888888889,1.9423611111111114,0.0,0,1,4.0,8,1,0.8888888888888888,1,1,12.716666666666667,8240.4,0,0,1,0,0.04032258064516129,0,RETAIN
Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.75,1375.4,19.933333333333334,-0.18333333333333357,59.25,0,1,4.0,1,0,0.1111111111111111,1,1,9.875,1362.75,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,Yes,37,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,1,Credit card (automatic),62.8,2278.75,61.58783783783784,1.2121621621621586,2198.0,0,1,3.0,5,1,0.5555555555555556,1,1,10.466666666666667,2323.6,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,No,No,48,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,44.8,2104.55,43.84479166666667,0.9552083333333243,1075.1999999999998,0,1,3.0,3,1,0.3333333333333333,0,0,11.2,2150.3999999999996,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.3,116.95,29.2375,-3.9375,1720.4,0,0,1.0,2,0,0.2222222222222222,1,1,8.433333333333334,101.2,0,0,0,0,0.008771929824561403,0,RETAIN
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,86.05,86.05,86.05,0.0,6109.55,1,0,0.0,3,1,0.3333333333333333,0,0,21.5125,86.05,1,1,0,0,0.95,1,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,103.2,5873.75,104.88839285714286,-1.6883928571428584,1651.2,0,1,4.0,6,1,0.6666666666666666,1,0,14.742857142857144,5779.2,0,0,1,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.1,1078.75,20.745192307692307,-0.6451923076923052,402.0,0,1,4.0,1,0,0.1111111111111111,1,1,10.05,1045.2,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,No,No,4,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),68.65,261.25,65.3125,3.3375000000000057,4668.200000000001,0,0,1.0,4,1,0.4444444444444444,0,1,13.73,274.6,0,0,0,0,0.38461538461538464,1,URGENT_MODEL
Female,0,No,Yes,22,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),49.45,1031.4,46.88181818181818,2.56818181818182,2472.5,0,0,2.0,3,1,0.3333333333333333,1,1,12.3625,1087.9,0,0,0,0,0.10077519379844961,0,RETAIN
Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,74.75,144.8,72.4,2.3499999999999943,5232.5,1,0,0.0,2,1,0.2222222222222222,0,0,24.916666666666668,149.5,1,1,0,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.65,19.65,19.65,0.0,1395.1499999999999,1,0,0.0,1,0,0.1111111111111111,0,0,9.825,19.65,0,1,0,0,0.38461538461538464,1,URGENT_TRIPLE_RISK
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.35,324.8,23.2,-3.849999999999998,1122.3000000000002,0,0,2.0,1,0,0.1111111111111111,1,0,9.675,270.90000000000003,0,0,0,0,0.008771929824561403,0,RETAIN
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,84.6,360.1,90.025,-5.425000000000011,5752.799999999999,0,0,1.0,3,1,0.3333333333333333,0,0,21.15,338.4,1,1,0,0,0.6881720430107527,1,URGENT_MODEL
Male,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),48.95,1323.7,45.6448275862069,3.305172413793102,2104.85,0,1,3.0,2,1,0.2222222222222222,0,1,16.316666666666666,1419.5500000000002,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,1,Credit card (automatic),107.7,7919.8,109.99722222222222,-2.297222222222217,0.0,0,1,4.0,7,1,0.7777777777777778,1,1,13.4625,7754.400000000001,0,0,1,0,0.04032258064516129,0,RETAIN
Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.05,4137.2,88.02553191489362,2.0244680851063777,2251.25,0,1,3.0,4,1,0.4444444444444444,0,0,18.009999999999998,4232.349999999999,1,1,1,0,0.38461538461538464,0,URGENT_MODEL
Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,77.15,77.15,77.15,0.0,5477.650000000001,1,0,0.0,2,1,0.2222222222222222,0,0,25.71666666666667,77.15,1,1,0,0,0.95,1,URGENT_TRIPLE_RISK
Female,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),74.4,215.8,71.93333333333334,2.4666666666666686,5133.6,1,0,0.0,2,1,0.2222222222222222,0,1,24.8,223.20000000000002,1,0,0,0,0.6881720430107527,1,URGENT_MODEL
Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,208.25,20.825,-1.0749999999999993,1224.5,0,0,1.0,1,0,0.1111111111111111,0,1,9.875,197.5,0,0,0,0,0.10077519379844961,0,RETAIN
Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,96.2,639.7,91.38571428571429,4.814285714285717,6253.0,0,0,1.0,4,1,0.4444444444444444,0,0,19.240000000000002,673.4,1,1,1,0,0.6881720430107527,0,URGENT_MODEL
Male,0,No,No,59,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,0,Credit card (automatic),54.15,3116.15,52.816101694915254,1.3338983050847446,703.9499999999999,0,1,4.0,3,1,0.3333333333333333,1,1,13.5375,3194.85,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,24,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,49.7,1218.25,50.760416666666664,-1.0604166666666615,2385.6000000000004,0,1,2.0,2,1,0.2222222222222222,0,0,16.566666666666666,1192.8000000000002,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Mailed check,55.95,1082.8,60.15555555555555,-4.205555555555549,3021.3,0,0,2.0,2,1,0.2222222222222222,0,0,18.650000000000002,1007.1,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,Yes,67,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Credit card (automatic),35.7,2545.7,37.9955223880597,-2.2955223880596947,178.5,0,1,4.0,2,1,0.2222222222222222,1,1,11.9,2391.9,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,1,Electronic check,66.2,4692.55,66.09225352112676,0.10774647887323852,66.2,0,1,4.0,4,1,0.4444444444444444,1,0,13.24,4700.2,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,Yes,No,26,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),81.9,2078.55,79.94423076923077,1.955769230769235,3767.4,0,1,3.0,6,1,0.6666666666666666,0,1,11.700000000000001,2129.4,1,0,0,0,0.10077519379844961,0,RETAIN
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.9,18.9,18.9,0.0,1341.8999999999999,1,0,0.0,1,0,0.1111111111111111,0,0,9.45,18.9,0,1,0,0,0.24193548387096775,0,URGENT_TRIPLE_RISK
Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),72.95,5265.55,75.22214285714286,-2.2721428571428532,145.9,0,1,4.0,6,1,0.6666666666666666,1,1,10.421428571428573,5106.5,0,0,0,0,0.008771929824561403,0,RETAIN
Male,1,No,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Electronic check,95.9,6503.2,95.63529411764705,0.2647058823529562,383.6,0,1,4.0,5,1,0.5555555555555556,0,0,15.983333333333334,6521.200000000001,1,1,1,0,0.4126984126984127,0,URGENT_MODEL
Female,0,Yes,No,46,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,43.95,2007.85,43.64891304347826,0.30108695652174333,1142.7,0,1,3.0,2,1,0.2222222222222222,0,0,14.65,2021.7,0,1,0,0,0.4126984126984127,0,URGENT_MODEL
Female,0,No,No,69,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.45,5555.3,80.51159420289855,1.9384057971014528,247.35000000000002,0,1,4.0,6,1,0.6666666666666666,1,1,11.778571428571428,5689.05,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.45,50.45,50.45,0.0,3581.9500000000003,1,0,0.0,2,1,0.2222222222222222,0,0,16.816666666666666,50.45,0,1,0,0,0.6881720430107527,1,URGENT_TRIPLE_RISK
Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),72.35,4991.5,74.5,-2.1500000000000057,361.75,0,1,4.0,5,1,0.5555555555555556,1,1,12.058333333333332,4847.45,0,0,0,0,0.04032258064516129,0,RETAIN
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,321.75,80.4375,-5.537499999999994,5093.200000000001,0,0,1.0,2,1,0.2222222222222222,0,0,24.96666666666667,299.6,1,1,0,0,0.6881720430107527,1,URGENT_MODEL
Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,96.55,1901.65,95.08250000000001,1.467499999999987,5020.599999999999,0,0,2.0,5,1,0.5555555555555556,0,0,16.091666666666665,1931.0,1,1,1,0,0.38461538461538464,0,URGENT_MODEL
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.45,19.45,19.45,0.0,1380.95,1,0,0.0,1,0,0.1111111111111111,0,0,9.725,19.45,0,1,0,0,0.38461538461538464,0,URGENT_TRIPLE_RISK
Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Electronic check,78.8,1641.3,82.065,-3.2650000000000006,4097.599999999999,0,0,2.0,2,1,0.2222222222222222,0,0,26.266666666666666,1576.0,1,1,0,0,0.573170731707317,0,URGENT_MODEL
Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,1,Credit card (automatic),99.0,7061.65,99.45985915492957,-0.45985915492957474,99.0,0,1,4.0,6,1,0.6666666666666666,1,1,14.142857142857142,7029.0,0,0,1,0,0.04032258064516129,0,RETAIN
Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.35,77.5,19.375,0.9750000000000014,1383.8000000000002,0,0,1.0,1,0,0.1111111111111111,0,0,10.175,81.4,0,1,0,0,0.24193548387096775,1,OUTREACH_MODEL
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),110.45,8058.85,111.92847222222223,-1.4784722222222229,0.0,0,1,4.0,7,1,0.7777777777777778,1,1,13.80625,7952.400000000001,0,0,1,0,0.04032258064516129,0,RETAIN
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,53.5,53.5,53.5,0.0,3798.5,1,0,0.0,2,1,0.2222222222222222,0,0,17.833333333333332,53.5,0,1,0,0,0.573170731707317,1,URGENT_TRIPLE_RISK
Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Credit card (automatic),73.05,4688.65,73.26015625,-0.21015624999999716,584.4,0,1,4.0,5,1,0.5555555555555556,1,1,12.174999999999999,4675.2,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),24.6,1266.4,24.83137254901961,-0.23137254901960702,516.6,0,1,4.0,2,0,0.2222222222222222,1,1,8.200000000000001,1254.6000000000001,0,0,0,0,0.04032258064516129,0,RETAIN
Male,1,Yes,No,29,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,0,Bank transfer (automatic),90.1,2656.7,91.6103448275862,-1.5103448275862092,3874.2999999999997,0,1,3.0,4,1,0.4444444444444444,1,1,18.02,2612.8999999999996,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Bank transfer (automatic),85.65,2664.3,83.259375,2.390625,3426.0,0,1,3.0,3,1,0.3333333333333333,0,1,21.4125,2740.8,1,0,0,0,0.38461538461538464,0,URGENT_MODEL
Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.05,95.55,19.11,0.9400000000000013,1343.3500000000001,0,0,1.0,1,0,0.1111111111111111,0,1,10.025,100.25,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),53.85,259.8,51.96,1.8900000000000006,3607.9500000000003,0,0,1.0,3,1,0.3333333333333333,0,1,13.4625,269.25,0,0,0,0,0.10077519379844961,1,RETAIN
Male,1,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,1,Bank transfer (automatic),71.0,5012.1,70.59295774647887,0.40704225352112644,71.0,0,1,4.0,5,1,0.5555555555555556,1,1,11.833333333333334,5041.0,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),103.2,5744.35,102.57767857142858,0.6223214285714249,1651.2,0,1,4.0,6,1,0.6666666666666666,1,1,14.742857142857144,5779.2,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,162.3,20.2875,0.16249999999999787,1308.8,0,0,1.0,1,0,0.1111111111111111,0,1,10.225,163.6,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,No,No,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.6,1441.65,21.20073529411765,-1.6007352941176478,78.4,0,1,4.0,1,0,0.1111111111111111,1,1,9.8,1332.8000000000002,0,0,0,0,0.0,0,RETAIN
